model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1_down_1	tbA1_up_1	tbA2_down_1	tbA2_up_1	tbA3_down_1	tbA3_up_1	tbA4_down_1	tbA4_up_1	tbA5_down_1	tbA5_up_1	tbA6_down_1	tbA6_up_1	tbA7_down_1	tbA7_up_1	tbA8_down_1	tbA8_up_1	tbB1_down_1	tbB1_up_1	tbB2_down_1	tbB2_up_1	tbB3_down_1	tbB3_up_1	tbB4_down_1	tbB4_up_1	tbB5_down_1	tbB5_up_1	tbB6_down_1	tbB6_up_1	tbB7_down_1	tbB7_up_1	tbB8_down_1	tbB8_up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tpprime	ave_M_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tpprime_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	distance	diff_hybrid	time	
3bands	5.700258	0	0	12	0	-0.18812633	-6.4492846	-5.1050386	0.26854496	-5.5950378	-0.21824766	-0.21826359	-6.4321148	0	2.5	12.982	4.2597884e-06	3.3931431e-07	-4.72433e-06	5.7835641e-06	6.1479627e-05	0.17392246	4.7347726e-06	3.4221812e-05	0.21124435	-0.0075488566	2.4610946	2.1197438	-0.83312806	1.3336927	0.13172821	-0.31373881	0.00077695826	2.2576591	9.1195801e-05	5.1225263e-05	-9.1783488e-05	5.7132452e-05	2.552273	0.0013310912	-0.0075609734	0.21124703	2.1188783	2.4605414	1.3347957	-0.83439067	0.31373723	-0.13171986	2.2576517	-0.0013058119	-8.0929312e-05	-8.8888048e-05	-6.7319289e-05	0.00013451179	-0.00078202348	2.5522775	2.1	1	0.2	-7.4633919e-06	1.4487833e-05	3.7103332e-06	4.24073e-06	2.3687628e-05	-4.0905375e-06	0.17392751	-6.4302092e-05	-0.00015001738	0.12021112	0.42979638	1.2715353	1.7013317	-0.53837954	-0.16202112	0.069329415	0.39429025	1.8167982	1.5838971	1.9732521	0.13766757	1.942865	1.4124192	1.4124423	1.8107047	1.3899182	-1.0001146e-05	-3.3480734e-06	7.7622008e-06	-1.7929161e-05	-7.2856338e-05	-2.3004665	-3.3851598e-05	0.0010326746	-0.49197815	-0.15058179	-0.8770911	-0.44859663	0.11451637	-0.055387372	0.11492431	0.36486954	-0.00018223959	-0.16802562	-0.0011215212	-0.00013294078	0.0011240928	-0.00013813079	-0.54759923	-9.2186789e-05	-0.15057376	-0.49198444	-0.44855854	-0.87702075	-0.055664933	0.11506302	-0.36486173	-0.11493052	-0.16802013	0.00031194709	0.00013307686	0.0011003347	0.00014879769	-0.0011655939	5.7475837e-05	-0.54761281	1.171891e-05	-4.0725436e-06	-6.1275034e-06	-1.1436154e-05	0.00015955066	1.6596826e-05	-2.3004444	6.4396273e-05	2	2	0	0	-108.2926	R0:S0:1	1.3899182	-83.856	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 9.35e-04	CDMFT_Supra_AF_8b.py	2023-07-01@19:53
3bands	5.7021276	0	0	12	0	-0.18854689	-6.4482987	-5.1035069	0.26751657	-5.5942702	-0.21732485	-0.21726697	-6.4320189	0	2.5	12.983	6.9655379e-06	-2.051083e-06	-7.6151119e-06	5.7718499e-06	-3.0129277e-05	0.17384417	-4.4406539e-06	3.3453514e-05	0.21112191	-0.0073483709	2.4600456	2.1197689	-0.83465819	1.3329933	0.13157239	-0.31362622	9.5283892e-05	2.257341	8.4081712e-05	5.8266294e-05	-0.00010926627	6.414324e-05	2.552096	-0.0013143111	-0.0073610718	0.21111783	2.119623	2.4599554	1.3331722	-0.83487983	0.313623	-0.13157005	2.2573438	0.0012786733	-4.8680794e-05	-8.2769274e-05	-5.4737077e-05	8.3557054e-05	-0.00010236122	2.5520971	2.1	1	0.2	-1.0709634e-05	1.0615264e-05	3.0497385e-06	7.7799343e-06	2.2780957e-05	3.5351793e-06	0.17382334	3.7967039e-05	-0.00013080473	0.12004676	0.42995858	1.2715623	1.7015208	-0.53811663	-0.16200876	0.069285677	0.39431432	1.8166769	1.5838656	1.9732112	0.13773214	1.942853	1.4124287	1.4123437	1.8106554	1.3899438	-1.7160379e-05	1.7471699e-06	1.1555718e-05	-1.7232346e-05	3.5342718e-05	-2.3002377	2.3578754e-05	0.00088171111	-0.49207124	-0.15066097	-0.87699722	-0.44864669	0.11523565	-0.055280696	0.11492666	0.36489731	-3.2188372e-05	-0.16803392	-0.00095367661	-0.00011224576	0.0010015572	-0.00012940034	-0.54769179	8.6833588e-05	-0.15065741	-0.4920687	-0.44864009	-0.87698595	-0.05532744	0.11533011	-0.36489331	-0.1149317	-0.16803486	-0.00030990846	0.00011527379	0.00096818475	0.00012139941	-0.00097428037	-2.1345306e-06	-0.54769447	1.6411514e-05	-4.1973553e-06	-3.3663292e-06	-2.0328086e-05	0.00013036674	-2.0554563e-05	-2.3003223	-3.8106743e-05	2	2	0	0	-108.28829	R0:S0:1	1.3899438	-83.864	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 9.31e-04	CDMFT_Supra_AF_8b.py	2023-07-01@19:55
3bands	5.7038614	0	0	12	0	-0.18911754	-6.4497302	-5.1027318	0.2666347	-5.5930576	-0.21640885	-0.21642761	-6.4317262	0	2.5	12.984	-1.7111711e-07	1.2905501e-07	-2.1964616e-06	1.6732718e-06	-5.9974688e-06	0.1737442	2.0471337e-06	2.6946459e-05	0.21111719	-0.0071207932	2.4608668	2.1194268	-0.83282327	1.3333433	0.13146154	-0.31355513	0.00027415507	2.2569293	5.0027132e-05	4.159562e-05	-6.637668e-05	4.0123122e-05	2.5518899	0.0012433494	-0.0071311706	0.21110819	2.1184642	2.4602657	1.3345668	-0.83425735	0.31355079	-0.13147509	2.2569343	-0.0012246089	-4.2925797e-05	-6.3780316e-05	-4.2931916e-05	7.1714901e-05	-0.00028040274	2.5518884	2.1	1	0.2	4.7762842e-07	3.8925701e-06	2.1409274e-06	-2.8509547e-06	1.9625949e-05	-1.2646961e-06	0.17375126	6.7745169e-06	-9.0013531e-05	0.11990698	0.43011145	1.2715874	1.7016988	-0.53787254	-0.16199795	0.06924514	0.394343	1.8165008	1.5839019	1.9732334	0.13775924	1.9428526	1.4123582	1.4123912	1.8106052	1.3899738	2.7377607e-06	6.7605668e-07	3.0857151e-06	-6.4457216e-06	6.6211446e-06	-2.3001231	-1.6476379e-05	0.00058682598	-0.49232207	-0.15081052	-0.87700567	-0.44859671	0.11447787	-0.055400382	0.11490394	0.36491121	-6.1293845e-05	-0.16801081	-0.00065073095	-8.0529972e-05	0.00067669338	-8.8242188e-05	-0.54777622	-8.361709e-05	-0.15080946	-0.49231362	-0.44855904	-0.8769332	-0.055715442	0.11509794	-0.36491032	-0.11489623	-0.16800984	0.00029528158	8.2113754e-05	0.00065824953	8.5770689e-05	-0.00067142793	2.3572602e-05	-0.54777788	-1.8501169e-06	-1.2798931e-06	-4.434553e-06	5.303331e-06	8.4592477e-05	1.0096189e-05	-2.3000914	-5.677007e-06	2	2	0	0	-108.28979	R0:S0:1	1.3899738	-83.872	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 9.28e-04	CDMFT_Supra_AF_8b.py	2023-07-01@19:58
3bands	5.7057554	0	0	12	0	-0.18949961	-6.4481612	-5.0995915	0.26554889	-5.5915015	-0.2155002	-0.21547355	-6.4329195	0	2.5	12.985	1.1564571e-06	3.0362545e-07	-7.9434356e-06	3.0706149e-06	-9.657232e-05	0.17366909	-5.9283084e-06	1.4974621e-05	0.21097529	-0.006883027	2.4600292	2.1194493	-0.83352245	1.3322927	0.1313238	-0.31339982	-0.00056510579	2.2564729	4.3773237e-05	5.6443826e-05	-8.3053708e-05	2.7673653e-05	2.5519713	-0.0021105374	-0.006912903	0.2109659	2.1186086	2.459501	1.3333492	-0.83477875	0.31338309	-0.13131226	2.2564707	0.0020760396	-8.4610711e-06	-4.8712653e-05	-3.5349461e-05	6.2731589e-06	0.00057409525	2.5519697	2.1	1	0.2	-8.9568388e-06	2.2215476e-05	-9.9043585e-08	4.0062138e-06	1.1837277e-05	4.2175178e-06	0.17365322	0.00010565306	-6.5585079e-05	0.11975838	0.43027397	1.2716148	1.7018888	-0.53760662	-0.16198477	0.069201006	0.39436453	1.8163719	1.5838434	1.9731963	0.1378047	1.9428428	1.4123174	1.4122972	1.8105667	1.389997	-1.9989911e-06	-1.8781024e-06	1.1858571e-05	-1.071953e-05	0.000110816	-2.299934	2.6954033e-05	0.0004414141	-0.49241816	-0.15089562	-0.87699022	-0.44863218	0.11491506	-0.055245017	0.11484996	0.36490886	0.00013083333	-0.16800748	-0.00047380233	-6.8110513e-05	0.00051937148	-6.6577728e-05	-0.54787087	0.00014639809	-0.15089112	-0.49241407	-0.44859691	-0.87692741	-0.055515306	0.1154591	-0.36487954	-0.11487284	-0.16800477	-0.00049634099	6.3780005e-05	0.00050374638	5.7629169e-05	-0.00045377616	-4.3999568e-05	-0.54788055	1.3940884e-05	-8.0240134e-06	7.1464265e-07	-1.1183662e-05	6.8931436e-05	-3.5093579e-05	-2.299936	-0.00011022245	2	2	0	0	-108.28208	R0:S0:1	1.389997	-83.88	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 9.27e-04	CDMFT_Supra_AF_8b.py	2023-07-01@20:01
3bands	5.7074861	0	0	12	0	-0.19001909	-6.4483571	-5.0989063	0.26458281	-5.5900496	-0.21456558	-0.21459502	-6.4324353	0	2.5	12.986	-8.3800542e-06	3.0777354e-06	1.3779205e-06	-3.8355209e-06	-0.00012692472	0.17356061	1.3828246e-06	1.051043e-05	0.21094425	-0.0066773554	2.460932	2.1187656	-0.83098486	1.332808	0.13119364	-0.31328544	-0.00065555458	2.2560187	3.2683185e-05	4.7426353e-05	-8.9413502e-05	1.4559969e-05	2.5517255	0.00071316516	-0.0067081921	0.21091693	2.1167428	2.4596752	1.335365	-0.8339898	0.31326133	-0.13118448	2.2560102	-0.00069914577	4.6113281e-06	-3.5153239e-05	-1.2285611e-05	-2.325139e-05	0.00066901149	2.5517283	2.1	1	0.2	-9.7882508e-06	2.1574163e-05	-1.6578999e-06	5.1173827e-06	8.9901163e-06	5.2617909e-07	0.17357324	0.0001449085	-3.0839411e-05	0.1196339	0.43042302	1.2716399	1.7020629	-0.53736379	-0.16197244	0.0691605	0.39438465	1.8162172	1.5838173	1.9732285	0.13783231	1.9428451	1.4122342	1.4122738	1.8104921	1.3900188	2.3148838e-05	-3.3437702e-06	-2.2331619e-06	9.3812827e-06	0.00014669124	-2.2997237	-3.101345e-05	0.00031406556	-0.49264277	-0.15099795	-0.87709689	-0.44857573	0.11386559	-0.055396483	0.11480549	0.36490789	0.00016072015	-0.16797826	-0.00032972931	-4.1368783e-05	0.0004003852	-4.5440177e-05	-0.54800607	-4.5972727e-05	-0.15100772	-0.49260055	-0.44848376	-0.87695863	-0.056048267	0.11516916	-0.36486572	-0.11484387	-0.16796297	0.00017079842	4.6562866e-05	0.00038230256	2.3233162e-05	-0.00029658627	-4.2564829e-05	-0.54803476	1.5373139e-05	-8.1832445e-06	-2.567902e-07	-1.3285384e-05	4.5482869e-05	-2.7441738e-05	-2.2996916	-0.00014948858	2	2	0	0	-108.28009	R0:S0:1	1.3900188	-83.888	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 9.37e-04	CDMFT_Supra_AF_8b.py	2023-07-01@20:03
3bands	5.7092218	0	0	12	0	-0.19039887	-6.4480366	-5.0967749	0.26363137	-5.5887186	-0.21373756	-0.21370269	-6.432902	0	2.5	12.987	1.948142e-07	-8.2107269e-07	-9.7484114e-07	1.9885141e-06	2.2993162e-05	0.17349294	-2.4997641e-06	8.0329407e-06	0.21079438	-0.0064276767	2.4596532	2.1196208	-0.8333836	1.331113	0.1310426	-0.31319472	0.00046843124	2.2555896	2.7567845e-05	9.9639199e-06	-9.1096364e-06	2.1017365e-05	2.551675	-0.0019473585	-0.0064266076	0.21078298	2.1181853	2.4587606	1.3329279	-0.83549321	0.31318346	-0.13104077	2.2555894	0.0019167085	-2.4765091e-05	-3.1137681e-05	-2.0587425e-05	3.3616729e-05	-0.00048515942	2.5516677	2.1	1	0.2	-6.5672357e-06	2.0427627e-05	2.3043183e-06	4.0806764e-06	8.665389e-06	3.1321903e-06	0.17347903	-2.9576768e-05	-3.6231682e-05	0.11946834	0.4305768	1.271665	1.7022418	-0.53711969	-0.16196142	0.069120978	0.39443135	1.8160955	1.5838306	1.9731634	0.13789427	1.9428292	1.4123068	1.412254	1.8104802	1.3900669	2.8742772e-06	4.1128777e-06	1.8702222e-06	-7.8296538e-06	-2.5598385e-05	-2.2995691	3.0355279e-06	0.00024097406	-0.49272958	-0.15111942	-0.87692315	-0.44867328	0.11496071	-0.055060206	0.11483976	0.36495168	-0.00011773502	-0.16799256	-0.00027381594	-3.6948412e-05	0.00025310051	-3.3777448e-05	-0.54801757	0.00013009768	-0.15113167	-0.49270297	-0.44861032	-0.87682275	-0.055522201	0.11587756	-0.36492983	-0.11485625	-0.16798607	-0.00046365853	3.9422564e-05	0.00026747165	3.475395e-05	-0.00027083448	2.8088138e-05	-0.54802625	1.1440939e-05	-5.9690702e-06	-4.2899873e-06	-1.0082396e-05	3.3593748e-05	-2.7140539e-05	-2.2996105	3.1536803e-05	2	2	0	0	-108.27625	R0:S0:1	1.3900669	-83.896	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 9.20e-04	CDMFT_Supra_AF_8b.py	2023-07-01@20:06
3bands	5.7110609	0	0	12	0	-0.1918407	-6.446947	-5.1009225	0.26205568	-5.5885367	-0.21243118	-0.21242869	-6.4368143	0	2.5	12.988	4.5133889e-06	-1.1294635e-06	1.0586504e-05	4.6574922e-06	-1.5113479e-06	0.17336473	1.1869859e-06	-1.4958179e-06	0.21066436	-0.0061832793	2.4592729	2.1181276	-0.83391076	1.3327521	0.13064893	-0.31311362	0.00030619943	2.2551926	4.1115316e-06	3.1457e-06	-5.203556e-06	-6.7503148e-07	2.5524056	0.0018995868	-0.0061595306	0.21066946	2.117796	2.4590738	1.3331588	-0.83437279	0.31311199	-0.13065565	2.2551976	-0.0018722962	-1.3736159e-06	2.3212362e-06	-9.1827418e-06	7.8808943e-06	-0.00031395024	2.5524026	2.1	1	0.2	7.778315e-07	-6.2324448e-06	5.581277e-06	-2.2974211e-07	-2.5309507e-06	-5.346378e-06	0.17336685	2.3309097e-06	-8.0294571e-06	0.11949134	0.4307052	1.2716912	1.7023964	-0.53686445	-0.16194049	0.069074469	0.39424935	1.8165502	1.5837111	1.9731707	0.13776912	1.942916	1.41198	1.4119718	1.8102918	1.3898857	-9.4234744e-06	2.2681835e-06	-1.5748448e-05	-1.4100493e-05	3.8507341e-07	-2.2987009	-1.3299075e-05	4.9745046e-05	-0.49244243	-0.15094295	-0.87730558	-0.44834254	0.11529768	-0.055262114	0.11517017	0.36494685	-7.177558e-05	-0.16773481	-4.8147489e-05	-8.2080712e-06	4.6711688e-05	-5.9671258e-06	-0.54860854	-0.00013236926	-0.15095268	-0.49243975	-0.44832856	-0.87728177	-0.055365176	0.11549844	-0.36494184	-0.11516632	-0.16773873	0.00044767346	7.0030272e-07	3.5777833e-05	1.4706536e-05	-5.7453662e-05	2.332468e-05	-0.54860548	-1.59419e-06	1.8585075e-06	-9.7681312e-06	1.2120338e-06	1.3976333e-05	3.0729164e-05	-2.2987244	-3.6322947e-06	2	2	0	0	-108.29343	R0:S0:1	1.3898857	-83.904	uncorrelated	2	20a4d9d	v2.1.5	YY	2	sharp_wc_2.0_b_50	 5.22e+02	 4.17e-04	CDMFT_Supra_AF_8b.py	2023-07-01@20:09
3bands	5.7128364	0	0	12	0	-0.19116692	-6.4468683	-5.091157	0.26162766	-5.5871591	-0.21198965	-0.21199211	-6.4339952	0	2.5	12.989	1.3230353e-05	-4.2282947e-06	-2.95912e-07	7.2739697e-06	1.3207005e-05	0.17332596	-3.9851638e-07	1.335761e-06	0.21056681	-0.00590662	2.4588394	2.1192553	-0.83362315	1.3300336	0.13077076	-0.3129258	0.00039526495	2.2549709	1.8301473e-05	-4.467877e-06	-1.2763553e-05	1.8821438e-05	2.5515952	-0.00056734367	-0.0059520456	0.21055891	2.1179919	2.4580341	1.331623	-0.83551319	0.31291101	-0.13074649	2.254971	0.00056393909	-9.4021276e-06	-1.1895276e-05	-2.0343718e-06	7.9257375e-06	-0.00040067154	2.5515942	2.1	1	0.2	-1.1618668e-05	2.9261429e-05	4.5060125e-06	4.6536153e-06	-2.5101963e-06	-5.5526195e-07	0.17332602	3.9089228e-07	-1.9037895e-05	0.11915986	0.43089257	1.2717175	1.70261	-0.53661245	-0.16193634	0.069038304	0.39450789	1.8157838	1.5837804	1.973121	0.13799413	1.9428167	1.4122524	1.4122529	1.8104225	1.3901467	-3.7139145e-05	1.6420421e-06	7.5787395e-07	-1.6884446e-05	-1.5065117e-05	-2.2993342	-6.0704588e-06	0.00013163899	-0.49300894	-0.15137492	-0.87684552	-0.44872592	0.11527236	-0.054996137	0.11477902	0.36497255	-9.4994973e-05	-0.16798318	-0.00013361766	-1.0743923e-05	0.00014272277	-2.1383725e-05	-0.54811833	3.8078377e-05	-0.15136169	-0.49301097	-0.44867358	-0.87674565	-0.055403871	0.11609051	-0.36493764	-0.11481012	-0.16797987	-0.00013627849	2.0172267e-05	0.00014276847	1.3249888e-05	-0.0001315638	2.7410031e-05	-0.54813166	1.738175e-05	-9.3500007e-06	-5.8792591e-06	-1.450282e-05	2.7458788e-05	-5.1061752e-06	-2.2993276	1.898228e-07	2	2	0	0	-108.26724	R0:S0:1	1.3901467	-83.912	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 9.20e-04	CDMFT_Supra_AF_8b.py	2023-07-01@20:12
3bands	5.7152703	0	0	12	0	-0.19664777	-6.4446928	-5.1067816	0.25676254	-5.5851867	-0.20799302	-0.20802291	-6.4552848	0	2.5	12.99	7.7037956e-06	-2.0885073e-06	-1.4933035e-05	6.351218e-06	-8.7581046e-06	0.17290703	-3.9156427e-06	-1.9734867e-07	0.20952801	-0.0047611888	2.4530393	2.1273807	-0.84887175	1.3193623	0.12913974	-0.31316732	-0.0027638167	2.2531792	-4.7667886e-06	3.9249104e-07	-8.0325841e-06	-4.7171015e-06	2.5562614	-0.00092208315	-0.0047653946	0.20951067	2.1257892	2.4520248	1.3214019	-0.85123265	0.31315002	-0.12913916	2.253169	0.00090930769	-2.1658228e-06	2.887936e-06	5.3734793e-06	-4.6148678e-06	0.0028170887	2.5562714	2.1	1	0.2	-1.1211854e-05	7.7053023e-06	1.8708815e-06	5.4739198e-06	-6.6261583e-07	8.1424576e-06	0.17291889	1.2557591e-05	2.1630741e-06	0.11999246	0.43090665	1.2717487	1.7026554	-0.53628758	-0.16186919	0.068956768	0.39317606	1.8192084	1.5836313	1.9726722	0.13704679	1.9432974	1.4102149	1.4102609	1.8093815	1.3888096	-2.025095e-05	-2.0067724e-06	2.2357184e-05	-1.7897439e-05	1.0078878e-05	-2.2945231	5.053633e-06	-1.2685836e-05	-0.49034426	-0.14990265	-0.87842432	-0.44732552	0.12285565	-0.051222534	0.11664716	0.36487776	0.00066850113	-0.16663897	1.8485752e-05	4.6705018e-06	-2.0091362e-06	6.5382823e-07	-0.55150787	7.0271985e-05	-0.14991912	-0.49030723	-0.44725255	-0.87830857	-0.051734681	0.12388438	-0.36484584	-0.11667415	-0.16662121	-0.00021229027	2.2650258e-07	-7.7131466e-06	-5.8620915e-06	1.7689557e-05	-0.00019173373	-0.55154058	1.5198e-05	-3.3179286e-06	-2.7458672e-06	-1.7190034e-05	-6.4788614e-07	-7.4995936e-05	-2.2944862	-1.2545615e-05	2	2	0	0	-108.33614	R0:S0:1	1.3888096	-83.92	uncorrelated	2	ffd36c5	v2.0.4	YY	1	sharp_wc_2.0_b_50	 5.23e+02	 3.28e-03	CDMFT_Supra_AF_8b.py	2023-06-27@20:17
3bands	5.7145811	0	0	12	0	-0.19205583	-6.4459217	-5.0929023	0.26067667	-5.5858533	-0.2110017	-0.21102958	-6.4340212	0	2.5	12.99	-1.6721618e-05	4.8538471e-06	1.6116769e-05	-1.2388096e-05	-4.0908739e-05	0.17321448	1.7010919e-06	6.3844993e-06	0.21042124	-0.0057124448	2.4577372	2.121808	-0.83573343	1.3264131	0.13050212	-0.31297922	-0.00082933437	2.254414	1.1647627e-05	1.1638427e-05	-1.8656193e-05	5.5568434e-06	2.5515227	0.00073742077	-0.0057464484	0.21039128	2.1188961	2.4559044	1.3300935	-0.84004563	0.31294041	-0.13048913	2.2544162	-0.00072151013	4.3194644e-06	-2.1109993e-05	-4.7562081e-06	5.1957143e-06	0.00084567831	2.5515304	2.1	1	0.2	1.4963846e-05	-2.6139023e-05	-7.2370034e-06	-1.2646927e-05	4.0772119e-06	-1.005033e-06	0.17322373	3.9606185e-05	-1.4005429e-05	0.11906931	0.43103603	1.2717425	1.7027786	-0.5363681	-0.1619224	0.068997329	0.3944824	1.8160624	1.583744	1.9730336	0.13794712	1.9428518	1.4121968	1.4122461	1.8103151	1.3901222	4.3940584e-05	-1.1669541e-06	-2.519833e-05	3.3650709e-05	4.8117895e-05	-2.2988415	-3.5653871e-05	0.00011355314	-0.49282003	-0.15130515	-0.87692838	-0.44878739	0.1162171	-0.053996514	0.11503444	0.36508989	0.00020415102	-0.16787186	-0.0001323869	-1.4819897e-05	0.00014217497	-1.2151261e-05	-0.54834521	-4.7087346e-05	-0.15131852	-0.4927746	-0.44865759	-0.87671783	-0.054933566	0.11809059	-0.36501938	-0.11508847	-0.16785625	0.0001769813	1.2085121e-05	0.00014306794	8.169624e-06	-0.00012280506	-5.3229381e-05	-0.54838747	-2.5741936e-05	8.0046738e-06	1.048654e-05	3.0780651e-05	1.22966e-05	-2.6190901e-05	-2.2987947	-3.8118415e-05	2	2	0	0	-108.2697	R0:S0:1	1.3901222	-83.92	uncorrelated	2	20a4d9d	v2.1.5	YY	1	sharp_wc_2.0_b_50	 5.22e+02	 7.29e-04	CDMFT_Supra_AF_8b.py	2023-07-01@20:15
3bands	5.7324778	0	0	12	0	-0.19650666	-6.4409391	-5.0741316	0.25054841	-5.5714731	-0.20174045	-0.20184015	-6.441697	0	2.5	13	-4.5059036e-06	7.3673127e-07	2.0965476e-05	-2.2957636e-06	-3.8851378e-05	0.17223011	-6.4989172e-06	6.7946588e-07	0.20881322	-0.002840744	2.4489455	2.1266302	-0.84968639	1.3136494	0.128678	-0.31205548	-0.004118527	2.2496777	-5.2716435e-06	1.6787395e-05	-1.3204977e-05	-3.8125594e-07	2.5517528	0.00069444383	-0.0028624332	0.20880593	2.1258635	2.4484412	1.3146291	-0.85083759	0.31204902	-0.12866337	2.2496767	-0.0006790168	1.4981024e-05	6.7250829e-06	2.4841257e-06	-1.2466241e-05	0.004201235	2.5517506	2.1	1	0.2	3.0201467e-06	-2.7264531e-06	1.7668802e-07	-1.4707957e-06	-2.8061041e-06	6.1636893e-06	0.17226731	3.9039565e-05	1.6816752e-06	0.117741	0.43254824	1.272002	1.7045502	-0.53386837	-0.16177465	0.068595747	0.39461868	1.8154706	1.5836502	1.9725172	0.13824434	1.9428571	1.4117342	1.4119007	1.8098032	1.390273	1.3481182e-05	1.0842061e-06	-3.142784e-05	5.6608342e-06	4.4935664e-05	-2.2963446	4.075876e-05	-2.7800792e-05	-0.49343052	-0.15222532	-0.87632996	-0.44902545	0.12323007	-0.051368316	0.11547901	0.36535684	0.00100509	-0.16757848	3.3233122e-05	-1.6398028e-06	-1.5567261e-05	-1.8064071e-08	-0.54952431	-2.9234838e-05	-0.1522204	-0.49342412	-0.44899539	-0.87626604	-0.051619892	0.12373151	-0.36534081	-0.11549669	-0.16757789	0.00018276598	-6.3102546e-06	-2.9669036e-05	-1.3859461e-07	3.1618081e-05	-0.00027775794	-0.5495273	-3.9515448e-06	8.3985372e-07	-2.4754902e-06	6.1842143e-06	2.7668957e-06	-4.1070182e-05	-2.2961902	-4.1089063e-05	2	2	0	0	-108.23555	R0:S0:1	1.390273	-84	uncorrelated	2	ffd36c5	v2.0.4	YY	3	sharp_wc_2.0_b_50	 5.20e+02	 5.46e-04	CDMFT_Supra_AF_8b.py	2023-06-27@20:14
